ingredient,match_title,match_url,match_category,match_subcategory,score,reasons
Хлопья панировочные,Хлопья гречневые,https://vkusvill.ru/goods/khlopya-grechnevye-400-g-64313.html,"Крупы, макароны, мука","Сухие завтраки, хлопья и мюсли",3.1055,"{'title_overlap': 0.3333, 'vec_sim': 0.9687, 'fuzzy': 0.6857}"
Хлопья панировочные,Хлопья Nordic пшенные,https://vkusvill.ru/goods/khlopya-nordic-pshennye-500-g-43013.html,"Крупы, макароны, мука",Каши,2.9446,"{'title_overlap': 0.25, 'vec_sim': 0.997, 'fuzzy': 0.6}"
Хлопья панировочные,"Хлопья овсяные ""Геркулес""",https://vkusvill.ru/goods/khlopya-ovsyanye-gerkules-105170.html,"Крупы, макароны, мука","Сухие завтраки, хлопья и мюсли",2.9097,"{'title_overlap': 0.25, 'vec_sim': 0.9852, 'fuzzy': 0.5909}"
Хлопья панировочные,"Геркулес ""Овсяные хлопья""",https://vkusvill.ru/goods/gerkules-ovsyanye-khlopya-400-g-1248.html,"Крупы, макароны, мука",Каши,2.8415,"{'title_overlap': 0.25, 'vec_sim': 0.9852, 'fuzzy': 0.5455}"
Хлопья панировочные,Хлопья Nordic Kids овсяные,https://vkusvill.ru/goods/khlopya-nordic-kids-ovsyanye-400-g-104922.html,Каши,Каши,2.7832,"{'title_overlap': 0.2, 'vec_sim': 0.9906, 'fuzzy': 0.5333}"
Хлопья панировочные,Хлопья гречневые Увелка,https://vkusvill.ru/goods/khlopya-grechnevye-uvelka-400-g-54094.html,"Мюсли, хлопья, подушечки","Мюсли, хлопья, подушечки",2.77,"{'title_overlap': 0.25, 'vec_sim': 0.9238, 'fuzzy': 0.5714}"
Хлопья панировочные,Хлопья рисовые Увелка,https://vkusvill.ru/goods/khlopya-risovye-uvelka-400-g-54121.html,"Мюсли, хлопья, подушечки","Мюсли, хлопья, подушечки",2.7561,"{'title_overlap': 0.25, 'vec_sim': 0.8923, 'fuzzy': 0.6}"
Хлопья панировочные,Хлопья Nordic Ленивая овсянка,https://vkusvill.ru/goods/khlopya-nordic-lenivaya-ovsyanka-400-g-104921.html,Каши,Каши,2.7455,"{'title_overlap': 0.2, 'vec_sim': 0.9975, 'fuzzy': 0.5}"
Хлопья панировочные,Хлопья Nordic Геркулес финский овсяные,https://vkusvill.ru/goods/khlopya-nordic-gerkules-finskiy-ovsyanye-500-g-68774.html,"Мюсли, хлопья, подушечки","Мюсли, хлопья, подушечки",2.6594,"{'title_overlap': 0.1667, 'vec_sim': 0.9849, 'fuzzy': 0.48}"
Хлопья панировочные,Хлопья Мистраль Овсяные с отрубями,https://vkusvill.ru/goods/khlopya-mistral-ovsyanye-s-otrubyami-400-g-46151.html,Каши,Каши,2.6338,"{'title_overlap': 0.1667, 'vec_sim': 0.9304, 'fuzzy': 0.5283}"
Хлопья панировочные,Хлопья кукурузные неглазированные,https://vkusvill.ru/goods/khlopya-kukuruznye-neglazirovannye-26169.html,"Крупы, макароны, мука",Каши,2.6135,"{'title_overlap': 0.25, 'vec_sim': 0.8323, 'fuzzy': 0.5769}"
Хлопья панировочные,Хлопья Nordic овсяные из цельного зерна,https://vkusvill.ru/goods/khlopya-nordic-ovsyanye-iz-tselnogo-zerna-500-g-68787.html,Бакалея без глютена,Сухие завтраки,2.5179,"{'title_overlap': 0.1429, 'vec_sim': 0.9172, 'fuzzy': 0.4828}"
Хлопья панировочные,Хлопья Ясно солнышко Овсяные №2 средние,https://vkusvill.ru/goods/khlopya-yasno-solnyshko-ovsyanye-2-srednie-500-g-40636.html,"Мюсли, хлопья, подушечки","Мюсли, хлопья, подушечки",2.4525,"{'title_overlap': 0.1429, 'vec_sim': 0.8831, 'fuzzy': 0.48}"
Хлопья панировочные,Хлопья кукурузные золотистые глазированные,https://vkusvill.ru/goods/khlopya-kukuruznye-zolotistye-glazirovannye-88650.html,"Крупы, макароны, мука","Сухие завтраки, хлопья и мюсли",2.4522,"{'title_overlap': 0.2, 'vec_sim': 0.8141, 'fuzzy': 0.5246}"
Хлопья панировочные,Хлопья Ясно солнышко Овсяные №3 мелкие,https://vkusvill.ru/goods/khlopya-yasno-solnyshko-ovsyanye-3-melkie-350-g-40638.html,"Мюсли, хлопья, подушечки","Мюсли, хлопья, подушечки",2.4241,"{'title_overlap': 0.1429, 'vec_sim': 0.8674, 'fuzzy': 0.48}"
Хлопья панировочные,Хлопья Мистраль Фермерские кукурузные,https://vkusvill.ru/goods/khlopya-mistral-fermerskie-kukuruznye-400-g-32712.html,Каши,Каши,2.3837,"{'title_overlap': 0.2, 'vec_sim': 0.8131, 'fuzzy': 0.48}"
Хлопья панировочные,Хлопья Nordic 4 вида зерновых,https://vkusvill.ru/goods/khlopya-nordic-4-vida-zernovykh-500-g-71772.html,"Мюсли, хлопья, подушечки","Мюсли, хлопья, подушечки",2.3356,"{'title_overlap': 0.1667, 'vec_sim': 0.7883, 'fuzzy': 0.5}"
Хлопья панировочные,Хлопья Myllyn Paras 1928 овсяные без глютена,https://vkusvill.ru/goods/khlopya-myllyn-paras-1928-ovsyanye-bez-glyutena-450-g-99559.html,"Мюсли, хлопья, подушечки","Мюсли, хлопья, подушечки",2.3091,"{'title_overlap': 0.125, 'vec_sim': 0.8134, 'fuzzy': 0.48}"
Хлопья панировочные,Хлопья 4 вида злаковых,https://vkusvill.ru/goods/khlopya-4-vida-zlakovykh-400-g-64318.html,"Крупы, макароны, мука","Сухие завтраки, хлопья и мюсли",2.3084,"{'title_overlap': 0.2, 'vec_sim': 0.7242, 'fuzzy': 0.5366}"
Томаты протертые,Томаты протертые,https://vkusvill.ru/goods/tomaty-protertye-28621.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,4.3,"{'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
Томаты протертые,Томаты протертые,https://vkusvill.ru/goods/tomaty-protertye-200-g-76689.html,Консервация,"Огурцы, помидоры, каперсы",4.3,"{'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
Томаты протертые,Томаты Napolina протертые тетрапак,https://vkusvill.ru/goods/tomaty-napolina-protertye-tetrapak-500-g-107176.html,Овощные консервы,Овощные консервы,3.7991,"{'title_overlap': 0.5, 'vec_sim': 0.9995, 'fuzzy': 1.0}"
Томаты протертые,Томаты розовые,https://vkusvill.ru/goods/tomaty-rozovye-15378.html,Овощи,Помидоры,3.2198,"{'title_overlap': 0.3333, 'vec_sim': 0.9925, 'fuzzy': 0.7333}"
Томаты протертые,Томаты красные,https://vkusvill.ru/goods/tomaty-krasnye-15456.html,Овощи,Помидоры,3.1187,"{'title_overlap': 0.3333, 'vec_sim': 0.9919, 'fuzzy': 0.6667}"
Томаты протертые,Томаты Махитос,https://vkusvill.ru/goods/tomaty-makhitos-22564.html,Овощи,Помидоры,3.024,"{'title_overlap': 0.3333, 'vec_sim': 0.9948, 'fuzzy': 0.6}"
Томаты протертые,Томаты красные Зира,https://vkusvill.ru/goods/tomaty-krasnye-zira-450-g-84441.html,Овощи,Помидоры,2.9749,"{'title_overlap': 0.25, 'vec_sim': 0.99, 'fuzzy': 0.6286}"
Томаты протертые,Томаты красные Зира,https://vkusvill.ru/goods/tomaty-krasnye-zira-110686.html,Овощи,Помидоры,2.9749,"{'title_overlap': 0.25, 'vec_sim': 0.99, 'fuzzy': 0.6286}"
Томаты протертые,Томаты черри желтые,https://vkusvill.ru/goods/tomaty-cherri-zheltye-250-g-21984.html,Овощи,Помидоры,2.9679,"{'title_overlap': 0.25, 'vec_sim': 0.9861, 'fuzzy': 0.6286}"
Томаты протертые,Томаты сливка желтые,https://vkusvill.ru/goods/tomaty-slivka-zheltye-350-g-72016.html,Овощи,Помидоры,2.9556,"{'title_overlap': 0.25, 'vec_sim': 0.9939, 'fuzzy': 0.6111}"
Томаты протертые,Томаты розовые Краснодар,https://vkusvill.ru/goods/tomaty-rozovye-krasnodar-500-g-23257.html,Овощи,Помидоры,2.9359,"{'title_overlap': 0.25, 'vec_sim': 0.9922, 'fuzzy': 0.6}"
Томаты протертые,Томаты розовые Краснодар,https://vkusvill.ru/goods/tomaty-rozovye-krasnodar-22680.html,Овощи,Помидоры,2.9359,"{'title_overlap': 0.25, 'vec_sim': 0.9922, 'fuzzy': 0.6}"
Томаты протертые,"Томаты красные ""Скарлетт""",https://vkusvill.ru/goods/tomaty-krasnye-skarlett-450-g-117170.html,Овощи,Помидоры,2.9127,"{'title_overlap': 0.25, 'vec_sim': 0.9915, 'fuzzy': 0.5854}"
Томаты протертые,Томаты розовые Дагестан,https://vkusvill.ru/goods/tomaty-rozovye-dagestan-34161.html,Овощи,Помидоры,2.8824,"{'title_overlap': 0.25, 'vec_sim': 0.9923, 'fuzzy': 0.5641}"
Томаты протертые,Томаты сливка грунтовая,https://vkusvill.ru/goods/tomaty-slivka-gruntovaya-26944.html,Овощи,Помидоры,2.858,"{'title_overlap': 0.25, 'vec_sim': 0.9943, 'fuzzy': 0.5455}"
Томаты протертые,Томаты сливка Фламенко,https://vkusvill.ru/goods/tomaty-slivka-flamenko-450-g-69992.html,Овощи,Помидоры,2.8571,"{'title_overlap': 0.25, 'vec_sim': 0.9938, 'fuzzy': 0.5455}"
Томаты протертые,Томаты Mutti мелконарезанные,https://vkusvill.ru/goods/tomaty-mutti-melkonarezannye-400-g-31858.html,Овощные консервы,Овощные консервы,2.8567,"{'title_overlap': 0.25, 'vec_sim': 0.9936, 'fuzzy': 0.5455}"
Томаты протертые,Томаты черри красные,https://vkusvill.ru/goods/tomaty-cherri-krasnye-250-g-21629.html,Овощи,Помидоры,2.854,"{'title_overlap': 0.25, 'vec_sim': 0.9837, 'fuzzy': 0.5556}"
Томаты протертые,Томаты нарезанные кубиком,https://vkusvill.ru/goods/tomaty-narezannye-kubikom-15312.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.8519,"{'title_overlap': 0.25, 'vec_sim': 0.9909, 'fuzzy': 0.5455}"
Томаты протертые,Томаты сливка красные,https://vkusvill.ru/goods/tomaty-slivka-krasnye-15374.html,Овощи,Помидоры,2.8515,"{'title_overlap': 0.25, 'vec_sim': 0.9907, 'fuzzy': 0.5455}"
Соевый соус,Соус соевый,https://vkusvill.ru/goods/sous-soevyy-220-ml-78058.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,4.3,"{'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
Соевый соус,Соус соевый,https://vkusvill.ru/goods/sous-soevyy-250-ml-58088.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,4.3,"{'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
Соевый соус,Соус соевый Kikkoman,https://vkusvill.ru/goods/sous-soevyy-kikkoman-150-ml-57808.html,Соусы,Соусы,3.9663,"{'title_overlap': 0.6667, 'vec_sim': 0.9998, 'fuzzy': 1.0}"
Соевый соус,Соус соевый слабосоленый,https://vkusvill.ru/goods/sous-soevyy-slabosolenyy-91730.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,3.966,"{'title_overlap': 0.6667, 'vec_sim': 0.9996, 'fuzzy': 1.0}"
Соевый соус,"Соус соевый ""Китайский""",https://vkusvill.ru/goods/sous-soevyy-kitayskiy-92721.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,3.9614,"{'title_overlap': 0.6667, 'vec_sim': 0.9971, 'fuzzy': 1.0}"
Соевый соус,"Соус соевый Marukin, Япония",https://vkusvill.ru/goods/sous-soevyy-marukin-1-l-yaponiya-102998.html,Соусы,Соусы,3.7965,"{'title_overlap': 0.5, 'vec_sim': 0.9981, 'fuzzy': 1.0}"
Соевый соус,"Соус ""Классический"" майонезный соевый",https://vkusvill.ru/goods/sous-klassicheskiy-mayoneznyy-soevyy-21816.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,3.4376,"{'title_overlap': 0.5, 'vec_sim': 0.7987, 'fuzzy': 1.0}"
Соевый соус,Соус соевый Organic PRB ст/б,https://vkusvill.ru/goods/sous-soevyy-organic-prb-st-b-150-ml-94330.html,Соусы,Соусы,3.2677,"{'title_overlap': 0.3333, 'vec_sim': 0.7969, 'fuzzy': 1.0}"
Соевый соус,Соус соевый Sen Soy Классический пл/б,https://vkusvill.ru/goods/sous-soevyy-sen-soy-klassicheskiy-pl-b-500-ml-67417.html,Соусы,Соусы,3.0979,"{'title_overlap': 0.2857, 'vec_sim': 0.729, 'fuzzy': 1.0}"
Соевый соус,Соус соевый Sen Soy Классический с/б,https://vkusvill.ru/goods/sous-soevyy-sen-soy-klassicheskiy-s-b-250-ml-77867.html,Соусы,Соусы,3.0803,"{'title_overlap': 0.2857, 'vec_sim': 0.7192, 'fuzzy': 1.0}"
Соевый соус,Тамариндовый соус,https://vkusvill.ru/goods/tamarindovyy-sous-200-ml-104875.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.8494,"{'title_overlap': 0.3333, 'vec_sim': 0.8621, 'fuzzy': 0.6429}"
Соевый соус,"Соус ""Устричный""",https://vkusvill.ru/goods/sous-ustrichnyy-43440.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.774,"{'title_overlap': 0.3333, 'vec_sim': 0.8621, 'fuzzy': 0.5926}"
Соевый соус,Соус Хренодер,https://vkusvill.ru/goods/sous-khrenoder-15339.html,Консервация,"Хумус, закуски и соленья",2.7601,"{'title_overlap': 0.3333, 'vec_sim': 0.8621, 'fuzzy': 0.5833}"
Соевый соус,Соус грибной,https://vkusvill.ru/goods/sous-gribnoy-72121.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.7559,"{'title_overlap': 0.3333, 'vec_sim': 0.8386, 'fuzzy': 0.6087}"
Соевый соус,"Соус ""Чипотле""",https://vkusvill.ru/goods/sous-chipotle-68587.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.7212,"{'title_overlap': 0.3333, 'vec_sim': 0.8599, 'fuzzy': 0.56}"
Соевый соус,"Соус ""Брусничный""",https://vkusvill.ru/goods/sous-brusnichnyy-30-g-52819.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.7174,"{'title_overlap': 0.3333, 'vec_sim': 0.8483, 'fuzzy': 0.5714}"
Соевый соус,"Соус ""Брусничный""",https://vkusvill.ru/goods/sous-brusnichnyy-27665.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.7174,"{'title_overlap': 0.3333, 'vec_sim': 0.8483, 'fuzzy': 0.5714}"
Соевый соус,Соус Шримайо,https://vkusvill.ru/goods/sous-shrimayo-100886.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.6851,"{'title_overlap': 0.3333, 'vec_sim': 0.8621, 'fuzzy': 0.5333}"
Соевый соус,"Соус ""Дзадзики""",https://vkusvill.ru/goods/sous-dzadziki-106101.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.6851,"{'title_overlap': 0.3333, 'vec_sim': 0.8621, 'fuzzy': 0.5333}"
Соевый соус,"Соус ""Ткемали""",https://vkusvill.ru/goods/sous-tkemali-18462.html,"Масла, соусы, специи, сахар и соль",Соусы и уксус,2.6835,"{'title_overlap': 0.3333, 'vec_sim': 0.8612, 'fuzzy': 0.5333}"
Изюм,Изюм светлый,https://vkusvill.ru/goods/izyum-svetlyy-150-g-18172.html,"Орехи, чипсы и снеки",Сухофрукты,3.4277,"{'title_overlap': 0.5, 'vec_sim': 0.7932, 'fuzzy': 1.0}"
Изюм,Сухофрукты Seeberger Sultanas Султанский изюм,https://vkusvill.ru/goods/sukhofrukty-seeberger-sultanas-sultanskiy-izyum-200-g-50184.html,Сухофрукты,Сухофрукты,3.2537,"{'title_overlap': 0.2, 'vec_sim': 0.8632, 'fuzzy': 1.0}"
